Order ID,Order Date,Ship Date,Fulfilment,Customer Segment,Country,Region,State,City,Category,Sub-Category,Payment Mode,Order Status,Quantity,Discount,Sales (INR),Profit (INR),GST (INR)
IND-2020-0007424,2020-01-21,2020-01-25,Amazon,Enterprise,India,West,Goa,Panaji,FMCG & Grocery,Beverages,UPI,Delivered,3,0.1,121.36,14.9,6.07
IND-2020-0003262,2020-01-21,2020-01-22,Merchant,Small Business,India,Central,Madhya Pradesh,Ujjain,Clothing & Apparel,Men's Ethnic Wear,Cash on Delivery,Returned,5,0.4,0.0,0.0,0.0
IND-2020-0005882,2020-01-21,2020-01-24,Merchant,Enterprise,India,North,Uttar Pradesh,Varanasi,Sports & Outdoors,Yoga & Fitness,Cash on Delivery,Delivered,1,0.0,1431.45,238.14,71.57
IND-2020-0003479,2020-01-21,2020-01-25,Amazon,Small Business,India,West,Goa,Vasco da Gama,Clothing & Apparel,Women's Sarees,UPI,Delivered,2,0.0,2315.24,488.02,115.76
IND-2020-0005655,2020-01-21,2020-01-24,Merchant,Small Business,India,Central,Chhattisgarh,Durg,Electronics,Earphones & Headphones,EMI,Delivered,5,0.15,77606.88,2819.47,13969.24
IND-2020-0002435,2020-01-21,2020-01-26,Flipkart,Small Business,India,East,West Bengal,Kolkata,Sports & Outdoors,Trekking Gear,Debit Card,Delivered,5,0.0,3817.77,633.07,190.89
IND-2020-0003584,2020-01-22,2020-01-23,Merchant,Individual,India,South,Telangana,Hyderabad,Sports & Outdoors,Yoga & Fitness,Cash on Delivery,Delivered,2,0.0,3966.45,653.54,198.32
IND-2020-0007582,2020-01-22,2020-01-29,Flipkart,Small Business,India,North,Punjab,Chandigarh,Electronics,Smart TVs,UPI,Delivered,5,0.05,56403.11,3151.01,10152.56
IND-2020-0008012,2020-01-22,2020-01-23,Amazon,Individual,India,West,Goa,Vasco da Gama,Electronics,Cameras,UPI,Delivered,4,0.2,44045.14,-725.76,7928.13
IND-2020-0001663,2020-01-22,2020-01-25,Meesho,Individual,India,South,Kerala,Kollam,Clothing & Apparel,Men's T-Shirts,Debit Card,Delivered,2,0.0,81.31,18.26,4.07
IND-2020-0003112,2020-01-22,2020-01-29,Amazon,Student,India,South,Tamil Nadu,Madurai,Sports & Outdoors,Cycling Accessories,Credit Card,Delivered,2,0.05,80.93,10.47,4.05
IND-2020-0001357,2020-01-22,2020-01-26,Amazon,Individual,India,West,Goa,Panaji,Electronics,Cameras,Cash on Delivery,Delivered,2,0.3,27280.83,-905.99,4910.55
IND-2020-0006621,2020-01-22,2020-01-27,Amazon,Small Business,India,East,Jharkhand,Dhanbad,Electronics,Power Banks,Debit Card,Delivered,1,0.1,17611.67,488.98,3170.1
IND-2020-0005807,2020-01-22,2020-01-24,Merchant,Individual,India,Central,Chhattisgarh,Raipur,Sports & Outdoors,Cycling Accessories,Debit Card,Returned,4,0.1,0.0,0.0,0.0
IND-2020-0008764,2020-01-22,2020-01-28,Merchant,Small Business,India,South,Telangana,Karimnagar,Clothing & Apparel,Women's Sarees,UPI,Delivered,3,0.0,1883.24,378.46,94.16
IND-2020-0001855,2020-01-22,2020-01-23,Amazon,Individual,India,North,Uttar Pradesh,Lucknow,Books & Stationery,Competitive Exam Books,EMI,Delivered,1,0.0,311.26,56.12,15.56
IND-2020-0006582,2020-01-22,2020-01-29,Merchant,Individual,India,Central,Madhya Pradesh,Jabalpur,Clothing & Apparel,Innerwear & Socks,Net Banking,Delivered,4,0.0,1299.46,287.92,64.97
IND-2020-0003373,2020-01-23,2020-01-30,Merchant,Student,India,South,Tamil Nadu,Coimbatore,Electronics,Smart TVs,UPI,Delivered,5,0.2,6054.48,62.22,1089.81
IND-2020-0006968,2020-01-23,2020-01-30,Amazon,Small Business,India,North,Rajasthan,Udaipur,Clothing & Apparel,Kurta & Kurti,UPI,Delivered,3,0.15,3490.6,559.81,174.53
IND-2020-0005313,2020-01-23,2020-01-26,Amazon,Student,India,South,Telangana,Karimnagar,Books & Stationery,Notebooks & Diaries,Credit Card,Delivered,4,0.2,846.95,104.81,42.35
IND-2020-0009381,2020-01-23,2020-01-27,Amazon,Individual,India,West,Maharashtra,Pune,Home & Kitchen,Bedsheets & Pillows,EMI,Cancelled,5,0.3,0.0,0.0,0.0
IND-2020-0001016,2020-01-23,2020-01-26,Flipkart,Small Business,India,North,Delhi,Rohini,Sports & Outdoors,Badminton Equipment,UPI,Delivered,4,0.0,7243.33,1260.67,362.17
IND-2020-0002273,2020-01-23,2020-01-26,Amazon,Student,India,South,Telangana,Khammam,Home & Kitchen,Cookware,Debit Card,Delivered,3,0.1,14031.48,1420.92,1683.78
IND-2020-0002098,2020-01-23,2020-01-29,Meesho,Small Business,India,West,Gujarat,Vadodara,Electronics,Smart Watches,Credit Card,Delivered,1,0.0,19285.88,1590.92,3471.46
IND-2020-0008409,2020-01-23,2020-01-26,Meesho,Individual,India,East,Jharkhand,Dhanbad,Clothing & Apparel,Kids Clothing,UPI,Delivered,3,0.4,2752.55,156.71,137.63
IND-2020-0010962,2020-01-23,2020-01-30,Meesho,Student,India,West,Maharashtra,Aurangabad,Books & Stationery,Children Books,UPI,Shipped,1,0.3,27.24,2.27,1.36
IND-2020-0002378,2020-01-23,2020-01-28,Amazon,Small Business,India,South,Kerala,Kozhikode,Electronics,Cameras,Credit Card,Delivered,3,0.2,37874.39,185.75,6817.39
IND-2020-0008751,2020-01-23,2020-01-28,Amazon,Individual,India,West,Goa,Margao,Books & Stationery,Fiction & Literature,Debit Card,Delivered,1,0.05,34.85,6.71,1.74
IND-2020-0008925,2020-01-23,2020-01-26,Flipkart,Student,India,West,Goa,Margao,Electronics,Smart TVs,Credit Card,Delivered,5,0.3,5856.83,-260.67,1054.23
IND-2020-0002938,2020-01-23,2020-01-26,Merchant,Individual,India,South,Telangana,Warangal,Clothing & Apparel,Men's T-Shirts,EMI,Delivered,5,0.0,1746.96,389.66,87.35
IND-2020-0003588,2020-01-23,2020-01-25,Amazon,Small Business,India,North,Punjab,Jalandhar,Electronics,Laptops,Credit Card,Delivered,5,0.1,52466.56,1191.62,9443.98
IND-2020-0008955,2020-01-24,2020-01-29,Amazon,Individual,India,West,Goa,Vasco da Gama,Clothing & Apparel,Kurta & Kurti,UPI,Delivered,5,0.0,3619.84,748.56,180.99
IND-2020-0005576,2020-01-24,2020-01-30,Flipkart,Enterprise,India,North,Uttar Pradesh,Agra,Books & Stationery,Competitive Exam Books,Debit Card,Delivered,2,0.0,682.05,133.75,34.1
IND-2020-0009577,2020-01-24,2020-01-26,Amazon,Individual,India,South,Karnataka,Belagavi,Electronics,Tablets,Cash on Delivery,Returned,3,0.0,0.0,0.0,0.0
IND-2020-0006160,2020-01-24,2020-01-30,Amazon,Individual,India,North,Delhi,Dwarka,Electronics,Laptops,UPI,Delivered,3,0.0,112133.05,7752.32,20183.95
IND-2020-0010581,2020-01-24,2020-01-27,Amazon,Individual,India,North,Punjab,Ludhiana,Electronics,Smart TVs,EMI,Delivered,1,0.15,2104.75,15.06,378.85
IND-2020-0005393,2020-01-24,2020-01-26,Amazon,Individual,India,West,Maharashtra,Nashik,Electronics,Smart TVs,Debit Card,Delivered,4,0.0,27552.6,2626.1,4959.47
IND-2020-0006352,2020-01-24,2020-01-25,Amazon,Enterprise,India,North,Uttar Pradesh,Agra,FMCG & Grocery,Packaged Foods,UPI,Delivered,3,0.1,480.22,69.15,24.01
IND-2020-0002227,2020-01-24,2020-01-27,Amazon,Individual,India,South,Karnataka,Bengaluru,FMCG & Grocery,Packaged Foods,Credit Card,Delivered,3,0.2,435.18,47.26,21.76
IND-2020-0002478,2020-01-24,2020-01-31,Merchant,Individual,India,North,Punjab,Patiala,Clothing & Apparel,Innerwear & Socks,Debit Card,Delivered,2,0.05,1663.97,348.79,83.2
IND-2020-0003066,2020-01-24,2020-01-25,Merchant,Student,India,South,Karnataka,Mangaluru,Electronics,Smart TVs,Debit Card,Delivered,3,0.5,1845.79,-248.86,332.24
IND-2020-0004806,2020-01-24,2020-01-29,Flipkart,Enterprise,India,South,Karnataka,Hubli,Home & Kitchen,Kitchen Appliances,UPI,Delivered,4,0.0,9488.14,1457.32,1138.58
IND-2020-0009512,2020-01-24,2020-01-26,Amazon,Individual,India,Central,Madhya Pradesh,Jabalpur,Electronics,Tablets,Credit Card,Delivered,4,0.1,50071.17,2804.03,9012.81
IND-2020-0001059,2020-01-24,2020-01-27,Merchant,Individual,India,South,Tamil Nadu,Tiruchirappalli,Electronics,Tablets,Cash on Delivery,Delivered,5,0.0,151931.84,10770.76,27347.73
IND-2020-0007443,2020-01-24,2020-01-25,Amazon,Individual,India,East,Bihar,Gaya,Electronics,Smart Watches,Cash on Delivery,Shipped,1,0.0,23492.48,1673.07,4228.65
IND-2020-0007592,2020-01-27,2020-01-30,Merchant,Small Business,India,North,Uttar Pradesh,Noida,Home & Kitchen,Cleaning Supplies,UPI,Delivered,1,0.0,1786.15,230.83,214.34
IND-2020-0008399,2020-01-27,2020-02-03,Amazon,Individual,India,South,Kerala,Thiruvananthapuram,FMCG & Grocery,Beverages,Debit Card,Delivered,4,0.3,1224.72,82.55,61.24
IND-2020-0001899,2020-01-27,2020-02-03,Amazon,Student,India,South,Telangana,Karimnagar,Electronics,Smartphones,UPI,Delivered,4,0.05,52494.87,2810.65,9449.08
IND-2020-0005790,2020-01-27,2020-01-28,Amazon,Small Business,India,West,Goa,Vasco da Gama,Books & Stationery,Competitive Exam Books,Net Banking,Delivered,2,0.2,956.15,118.11,47.81
IND-2020-0006583,2020-01-27,2020-02-02,Flipkart,Individual,India,Central,Madhya Pradesh,Ujjain,FMCG & Grocery,Personal Care,Credit Card,Delivered,4,0.4,1071.62,10.11,53.58
IND-2020-0001370,2020-01-27,2020-02-01,Amazon,Individual,India,West,Gujarat,Bhavnagar,Clothing & Apparel,Men's Ethnic Wear,Cash on Delivery,Delivered,3,0.0,4725.57,1095.23,236.28
IND-2020-0004606,2020-01-27,2020-02-02,Flipkart,Enterprise,India,Central,Chhattisgarh,Bilaspur,FMCG & Grocery,Baby Products,UPI,Delivered,5,0.1,1766.75,272.66,88.34
IND-2020-0007988,2020-01-27,2020-02-02,Amazon,Small Business,India,Central,Madhya Pradesh,Bhopal,Clothing & Apparel,Women's Sarees,Credit Card,Delivered,1,0.0,905.85,188.52,45.29
IND-2020-0007221,2020-01-27,2020-02-03,Merchant,Enterprise,India,West,Maharashtra,Nagpur,Home & Kitchen,Cleaning Supplies,Cash on Delivery,Delivered,3,0.4,571.46,-3.66,68.58
IND-2020-0008805,2020-01-27,2020-01-28,Meesho,Student,India,West,Maharashtra,Pune,Clothing & Apparel,Women's Sarees,Debit Card,Cancelled,2,0.0,0.0,0.0,0.0
IND-2020-0010576,2020-01-27,2020-02-01,Merchant,Individual,India,North,Uttar Pradesh,Noida,Books & Stationery,Fiction & Literature,Cash on Delivery,Delivered,1,0.4,311.65,15.23,15.58
IND-2020-0010401,2020-01-27,2020-02-01,Flipkart,Small Business,India,West,Goa,Vasco da Gama,Clothing & Apparel,Women's Western Wear,EMI,Delivered,3,0.2,2030.59,259.34,101.53
IND-2020-0001952,2020-01-27,2020-02-03,Merchant,Individual,India,Central,Chhattisgarh,Rajnandgaon,Clothing & Apparel,Kids Clothing,Debit Card,Returned,3,0.3,0.0,0.0,0.0
IND-2020-0005760,2020-01-27,2020-02-02,Amazon,Individual,India,South,Tamil Nadu,Tiruchirappalli,Home & Kitchen,Furniture,UPI,Delivered,5,0.1,8125.45,912.65,975.05
IND-2020-0007891,2020-01-27,2020-01-30,Amazon,Small Business,India,West,Gujarat,Ahmedabad,Clothing & Apparel,Sportswear,Cash on Delivery,Delivered,2,0.4,275.28,17.84,13.76
IND-2020-0006577,2020-01-27,2020-01-29,Meesho,Small Business,India,West,Maharashtra,Nashik,Books & Stationery,Notebooks & Diaries,Cash on Delivery,Delivered,1,0.0,198.86,35.81,9.94
IND-2020-0006133,2020-01-27,2020-01-29,Flipkart,Individual,India,East,Bihar,Bhagalpur,Electronics,Laptops,EMI,Delivered,2,0.0,52120.5,5013.55,9381.69
IND-2020-0010179,2020-01-27,2020-01-28,Flipkart,Individual,India,North,Uttar Pradesh,Noida,Home & Kitchen,Home Decor,Credit Card,Delivered,4,0.05,5789.33,738.46,694.72
IND-2020-0009884,2020-01-28,2020-01-31,Flipkart,Individual,India,South,Karnataka,Mangaluru,Clothing & Apparel,Women's Sarees,UPI,Shipped,4,0.2,2534.61,392.6,126.73
IND-2020-0001480,2020-01-28,2020-01-29,Meesho,Individual,India,South,Telangana,Warangal,Clothing & Apparel,Women's Sarees,Credit Card,Delivered,3,0.0,3077.28,643.89,153.86
IND-2020-0009062,2020-01-28,2020-02-03,Amazon,Individual,India,North,Punjab,Chandigarh,Books & Stationery,Competitive Exam Books,EMI,Delivered,5,0.1,1696.66,240.43,84.83
IND-2020-0006645,2020-01-28,2020-02-03,Amazon,Individual,India,East,Jharkhand,Jamshedpur,Electronics,Power Banks,Debit Card,Delivered,4,0.0,67949.97,4667.4,12230.99
IND-2020-0008294,2020-01-28,2020-02-02,Meesho,Individual,India,West,Maharashtra,Pune,Clothing & Apparel,Innerwear & Socks,UPI,Delivered,5,0.0,5095.32,1180.1,254.77
IND-2020-0005817,2020-01-28,2020-02-03,Merchant,Individual,India,West,Gujarat,Rajkot,Home & Kitchen,Storage & Organisation,Debit Card,Delivered,1,0.05,40.27,4.74,4.83
IND-2020-0008231,2020-01-28,2020-02-01,Amazon,Individual,India,Central,Chhattisgarh,Bhilai,Electronics,Tablets,Net Banking,Delivered,1,0.0,14629.58,1112.75,2633.32
IND-2020-0010979,2020-01-28,2020-02-02,Amazon,Student,India,West,Goa,Panaji,Electronics,Laptops,Credit Card,Delivered,3,0.3,80.8,-3.18,14.54
IND-2020-0007884,2020-01-28,2020-02-02,Amazon,Individual,India,South,Telangana,Nizamabad,Electronics,Smart Watches,UPI,Delivered,1,0.1,2478.98,91.99,446.22
IND-2020-0007090,2020-01-29,2020-01-31,Flipkart,Individual,India,North,Uttar Pradesh,Agra,Sports & Outdoors,Yoga & Fitness,Cash on Delivery,Delivered,4,0.0,3051.91,508.59,152.6
IND-2020-0006154,2020-01-29,2020-02-05,Amazon,Individual,India,North,Uttar Pradesh,Noida,Clothing & Apparel,Women's Western Wear,Cash on Delivery,Cancelled,2,0.1,0.0,0.0,0.0
IND-2020-0006487,2020-01-29,2020-01-30,Amazon,Individual,India,East,Bihar,Patna,Electronics,Smart TVs,Cash on Delivery,Delivered,1,0.1,23847.05,1353.54,4292.47
IND-2020-0010426,2020-01-29,2020-01-31,Meesho,Individual,India,South,Kerala,Kochi,Clothing & Apparel,Kids Clothing,Credit Card,Delivered,2,0.0,2873.6,576.52,143.68
IND-2020-0008355,2020-01-29,2020-02-05,Merchant,Enterprise,India,South,Kerala,Kochi,Sports & Outdoors,Cycling Accessories,UPI,Delivered,3,0.1,5225.87,622.51,261.29
IND-2020-0001916,2020-01-29,2020-02-05,Meesho,Individual,India,West,Gujarat,Surat,Home & Kitchen,Furniture,Debit Card,Delivered,5,0.0,2875.85,355.64,345.1
IND-2020-0001423,2020-01-29,2020-01-30,Amazon,Individual,India,North,Punjab,Chandigarh,Sports & Outdoors,Trekking Gear,Cash on Delivery,Delivered,5,0.0,5065.66,866.4,253.28
IND-2020-0009919,2020-01-29,2020-02-03,Amazon,Small Business,India,Central,Madhya Pradesh,Bhopal,Home & Kitchen,Cookware,Credit Card,Delivered,4,0.0,18762.86,2339.66,2251.54
IND-2020-0008221,2020-01-29,2020-02-04,Amazon,Individual,India,Central,Madhya Pradesh,Gwalior,Home & Kitchen,Bedsheets & Pillows,Debit Card,Delivered,5,0.0,24374.06,3120.22,2924.89
IND-2020-0007232,2020-01-29,2020-01-31,Meesho,Individual,India,West,Goa,Panaji,Electronics,Smart TVs,UPI,Cancelled,3,0.05,0.0,0.0,0.0
IND-2020-0007743,2020-01-29,2020-01-30,Amazon,Individual,India,Central,Madhya Pradesh,Jabalpur,Home & Kitchen,Cookware,Cash on Delivery,Delivered,4,0.0,14212.45,1866.94,1705.49
IND-2020-0008591,2020-01-29,2020-02-02,Merchant,Small Business,India,East,West Bengal,Asansol,Books & Stationery,Art & Craft Supplies,Debit Card,Delivered,5,0.0,218.53,42.85,10.93
IND-2020-0010509,2020-01-30,2020-02-01,Amazon,Small Business,India,North,Uttar Pradesh,Varanasi,Clothing & Apparel,Women's Sarees,UPI,Delivered,4,0.2,2349.89,319.71,117.49
IND-2020-0005264,2020-01-30,2020-02-06,Amazon,Individual,India,West,Gujarat,Vadodara,Clothing & Apparel,Innerwear & Socks,Cash on Delivery,Delivered,1,0.0,945.04,202.4,47.25
IND-2020-0007352,2020-01-30,2020-02-05,Amazon,Individual,India,West,Maharashtra,Pune,Sports & Outdoors,Trekking Gear,Debit Card,Delivered,3,0.15,835.81,87.94,41.79
IND-2020-0009407,2020-01-30,2020-02-02,Flipkart,Individual,India,North,Punjab,Ludhiana,FMCG & Grocery,Baby Products,Debit Card,Delivered,1,0.0,413.02,79.19,20.65
IND-2020-0006430,2020-01-30,2020-02-03,Amazon,Individual,India,North,Punjab,Amritsar,Electronics,Smartphones,UPI,Shipped,1,0.3,27.19,-1.48,4.89
IND-2020-0006066,2020-01-30,2020-02-01,Amazon,Small Business,India,North,Punjab,Jalandhar,Electronics,Tablets,UPI,Delivered,5,0.2,90231.47,438.54,16241.66
IND-2020-0006680,2020-01-30,2020-02-05,Amazon,Individual,India,South,Telangana,Hyderabad,Home & Kitchen,Cleaning Supplies,UPI,Delivered,3,0.05,8192.8,1094.46,983.14
IND-2020-0006369,2020-01-30,2020-02-05,Flipkart,Student,India,North,Uttar Pradesh,Agra,FMCG & Grocery,Personal Care,UPI,Delivered,4,0.1,2101.03,297.31,105.05
IND-2020-0009861,2020-01-31,2020-02-04,Amazon,Individual,India,North,Uttar Pradesh,Noida,Electronics,Power Banks,Credit Card,Shipped,2,0.1,66389.13,2033.23,11950.04
IND-2020-0009445,2020-01-31,2020-02-02,Amazon,Small Business,India,Central,Chhattisgarh,Bhilai,Home & Kitchen,Bedsheets & Pillows,Cash on Delivery,Cancelled,3,0.0,0.0,0.0,0.0
IND-2020-0010664,2020-01-31,2020-02-01,Amazon,Individual,India,West,Maharashtra,Nagpur,Electronics,Earphones & Headphones,UPI,Returned,1,0.15,0.0,0.0,0.0
IND-2020-0002162,2020-01-31,2020-02-02,Flipkart,Small Business,India,West,Gujarat,Ahmedabad,Home & Kitchen,Furniture,Cash on Delivery,Delivered,3,0.1,8304.41,827.59,996.53
IND-2020-0008171,2020-01-31,2020-02-03,Amazon,Individual,India,South,Telangana,Nizamabad,Clothing & Apparel,Kurta & Kurti,UPI,Returned,5,0.15,0.0,0.0,0.0
IND-2020-0008455,2020-01-31,2020-02-06,Amazon,Individual,India,North,Uttar Pradesh,Kanpur,Books & Stationery,Children Books,UPI,Delivered,4,0.0,1186.41,220.75,59.32
IND-2020-0006313,2020-01-31,2020-02-06,Amazon,Small Business,India,North,Uttar Pradesh,Lucknow,Clothing & Apparel,Men's T-Shirts,Cash on Delivery,Delivered,5,0.1,183.84,34.14,9.19
IND-2020-0007043,2020-01-31,2020-02-03,Merchant,Small Business,India,Central,Chhattisgarh,Bhilai,Home & Kitchen,Cookware,Credit Card,Delivered,4,0.2,6159.32,434.49,739.12
IND-2020-0007867,2020-01-31,2020-02-04,Merchant,Individual,India,North,Rajasthan,Kota,FMCG & Grocery,Health Supplements,UPI,Delivered,5,0.2,2062.04,172.47,103.1
IND-2020-0007932,2020-02-03,2020-02-05,Amazon,Small Business,India,Central,Chhattisgarh,Bhilai,Clothing & Apparel,Kids Clothing,Cash on Delivery,Delivered,3,0.1,3396.85,646.04,169.84
IND-2020-0003072,2020-02-03,2020-02-05,Amazon,Individual,India,North,Delhi,Lajpat Nagar,Clothing & Apparel,Kurta & Kurti,UPI,Delivered,3,0.1,1734.96,297.36,86.75
IND-2020-0004682,2020-02-03,2020-02-05,Merchant,Individual,India,North,Rajasthan,Kota,Clothing & Apparel,Women's Western Wear,UPI,Delivered,2,0.0,358.44,78.55,17.92
IND-2020-0005925,2020-02-03,2020-02-05,Amazon,Individual,India,West,Goa,Margao,FMCG & Grocery,Personal Care,UPI,Delivered,5,0.05,603.47,95.34,30.17
IND-2020-0001806,2020-02-03,2020-02-10,Merchant,Individual,India,South,Telangana,Warangal,Home & Kitchen,Furniture,UPI,Delivered,1,0.2,1956.41,125.75,234.77
IND-2020-0003060,2020-02-03,2020-02-08,Amazon,Small Business,India,South,Tamil Nadu,Coimbatore,Electronics,Cameras,Cash on Delivery,Delivered,3,0.1,31366.9,1870.01,5646.04
IND-2020-0007906,2020-02-03,2020-02-07,Merchant,Enterprise,India,South,Kerala,Thrissur,Electronics,Smart Watches,UPI,Returned,5,0.0,0.0,0.0,0.0
IND-2020-0002711,2020-02-03,2020-02-08,Merchant,Individual,India,West,Maharashtra,Nagpur,Electronics,Earphones & Headphones,Cash on Delivery,Delivered,5,0.15,49581.29,1577.44,8924.63
IND-2020-0002887,2020-02-03,2020-02-05,Amazon,Individual,India,South,Tamil Nadu,Chennai,Electronics,Tablets,Credit Card,Delivered,3,0.4,43821.0,-3086.98,7887.78
IND-2020-0003311,2020-02-03,2020-02-08,Flipkart,Individual,India,Central,Madhya Pradesh,Ujjain,Electronics,Earphones & Headphones,Credit Card,Delivered,5,0.0,169671.06,16774.5,30540.79
IND-2020-0009300,2020-02-03,2020-02-10,Amazon,Small Business,India,South,Telangana,Khammam,Electronics,Laptops,UPI,Delivered,5,0.3,33498.29,-1519.81,6029.69
IND-2020-0010571,2020-02-03,2020-02-10,Amazon,Small Business,India,East,West Bengal,Asansol,FMCG & Grocery,Packaged Foods,Debit Card,Delivered,4,0.2,116.16,12.87,5.81
IND-2020-0010655,2020-02-04,2020-02-09,Amazon,Student,India,West,Gujarat,Bhavnagar,Sports & Outdoors,Cricket Equipment,UPI,Delivered,4,0.2,3003.55,285.43,150.18
IND-2020-0003340,2020-02-04,2020-02-10,Amazon,Individual,India,East,West Bengal,Howrah,Electronics,Smart TVs,Debit Card,Delivered,5,0.0,120734.37,10666.15,21732.19
IND-2020-0005405,2020-02-04,2020-02-08,Merchant,Small Business,India,West,Maharashtra,Mumbai,FMCG & Grocery,Health Supplements,UPI,Shipped,4,0.4,453.58,12.41,22.68
IND-2020-0004931,2020-02-04,2020-02-11,Meesho,Small Business,India,Central,Chhattisgarh,Durg,FMCG & Grocery,Packaged Foods,Debit Card,Delivered,3,0.1,1093.39,173.89,54.67
IND-2020-0003956,2020-02-04,2020-02-10,Amazon,Individual,India,East,Bihar,Darbhanga,Books & Stationery,Competitive Exam Books,Debit Card,Shipped,2,0.15,913.83,112.9,45.69
IND-2020-0007099,2020-02-04,2020-02-05,Amazon,Small Business,India,West,Maharashtra,Pune,FMCG & Grocery,Health Supplements,Net Banking,Delivered,1,0.15,527.5,54.03,26.38
IND-2020-0006288,2020-02-04,2020-02-05,Amazon,Student,India,South,Tamil Nadu,Coimbatore,Home & Kitchen,Kitchen Appliances,EMI,Delivered,5,0.3,16488.58,455.5,1978.63
IND-2020-0003255,2020-02-04,2020-02-10,Meesho,Enterprise,India,West,Goa,Margao,Home & Kitchen,Cleaning Supplies,Net Banking,Delivered,1,0.0,2387.83,322.72,286.54
IND-2020-0009315,2020-02-04,2020-02-09,Flipkart,Enterprise,India,West,Maharashtra,Nashik,Home & Kitchen,Storage & Organisation,Cash on Delivery,Cancelled,4,0.0,0.0,0.0,0.0
IND-2020-0008810,2020-02-05,2020-02-09,Merchant,Individual,India,South,Kerala,Kochi,Electronics,Smart TVs,Net Banking,Delivered,2,0.0,4888.41,376.85,879.91
IND-2020-0010469,2020-02-05,2020-02-06,Meesho,Individual,India,East,Jharkhand,Dhanbad,Home & Kitchen,Kitchen Appliances,Cash on Delivery,Delivered,3,0.4,1650.87,-5.84,198.1
IND-2020-0004790,2020-02-05,2020-02-10,Merchant,Individual,India,South,Tamil Nadu,Madurai,Electronics,Power Banks,Debit Card,Delivered,2,0.0,34699.65,2454.76,6245.94
IND-2020-0009970,2020-02-05,2020-02-09,Flipkart,Individual,India,South,Karnataka,Mysuru,Electronics,Power Banks,Cash on Delivery,Delivered,1,0.1,15416.62,417.86,2774.99
IND-2020-0002692,2020-02-05,2020-02-10,Merchant,Individual,India,North,Punjab,Ludhiana,Books & Stationery,Notebooks & Diaries,Net Banking,Delivered,4,0.05,719.89,141.35,35.99
IND-2020-0005090,2020-02-05,2020-02-09,Amazon,Individual,India,South,Kerala,Kochi,Home & Kitchen,Kitchen Appliances,Net Banking,Cancelled,3,0.0,0.0,0.0,0.0
